"4851";"Henry VI Part 1";"6";"3.3.24";"CHARLES";"But be extirped from our provinces."
"4852";"Henry VI Part 1";"7";"3.3.25";"ALENCON";"For ever should they be expulsed from France"
"4853";"Henry VI Part 1";"7";"3.3.26";"ALENCON";"And not have title of an earldom here."
"4854";"Henry VI Part 1";"8";"3.3.27";"JOAN LA PUCELLE";"Your honours shall perceive how I will work"
"4855";"Henry VI Part 1";"8";"3.3.28";"JOAN LA PUCELLE";"To bring this matter to the wished end."
"4856";"Henry VI Part 1";"8";;"JOAN LA PUCELLE";"Drum sounds afar off"
"4857";"Henry VI Part 1";"8";"3.3.29";"JOAN LA PUCELLE";"Hark! by the sound of drum you may perceive"
"4858";"Henry VI Part 1";"8";"3.3.30";"JOAN LA PUCELLE";"Their powers are marching unto Paris-ward."
"4859";"Henry VI Part 1";"8";;"JOAN LA PUCELLE";"Here sound an English march. Enter, and pass over at a distance, TALBOT and his forces"
"4860";"Henry VI Part 1";"8";"3.3.31";"JOAN LA PUCELLE";"There goes the Talbot, with his colours spread,"
"4861";"Henry VI Part 1";"8";"3.3.32";"JOAN LA PUCELLE";"And all the troops of English after him."
"4862";"Henry VI Part 1";"8";;"JOAN LA PUCELLE";"French march. Enter BURGUNDY and forces"
"4863";"Henry VI Part 1";"8";"3.3.33";"JOAN LA PUCELLE";"Now in the rearward comes the duke and his:"
"4864";"Henry VI Part 1";"8";"3.3.34";"JOAN LA PUCELLE";"Fortune in favour makes him lag behind."
"4865";"Henry VI Part 1";"8";"3.3.35";"JOAN LA PUCELLE";"Summon a parley; we will talk with him."
"4866";"Henry VI Part 1";"8";;"JOAN LA PUCELLE";"Trumpets sound a parley"
"4867";"Henry VI Part 1";"9";"3.3.36";"CHARLES";"A parley with the Duke of Burgundy!"
"4868";"Henry VI Part 1";"10";"3.3.37";"BURGUNDY";"Who craves a parley with the Burgundy?"
"4869";"Henry VI Part 1";"11";"3.3.38";"JOAN LA PUCELLE";"The princely Charles of France, thy countryman."
"4870";"Henry VI Part 1";"12";"3.3.39";"BURGUNDY";"What say'st thou, Charles? for I am marching hence."
"4871";"Henry VI Part 1";"13";"3.3.40";"CHARLES";"Speak, Pucelle, and enchant him with thy words."
"4872";"Henry VI Part 1";"14";"3.3.41";"JOAN LA PUCELLE";"Brave Burgundy, undoubted hope of France!"
"4873";"Henry VI Part 1";"14";"3.3.42";"JOAN LA PUCELLE";"Stay, let thy humble handmaid speak to thee."
"4874";"Henry VI Part 1";"15";"3.3.43";"BURGUNDY";"Speak on; but be not over-tedious."
"4875";"Henry VI Part 1";"16";"3.3.44";"JOAN LA PUCELLE";"Look on thy country, look on fertile France,"
"4876";"Henry VI Part 1";"16";"3.3.45";"JOAN LA PUCELLE";"And see the cities and the towns defaced"
"4877";"Henry VI Part 1";"16";"3.3.46";"JOAN LA PUCELLE";"By wasting ruin of the cruel foe."
"4878";"Henry VI Part 1";"16";"3.3.47";"JOAN LA PUCELLE";"As looks the mother on her lowly babe"
"4879";"Henry VI Part 1";"16";"3.3.48";"JOAN LA PUCELLE";"When death doth close his tender dying eyes,"
"4880";"Henry VI Part 1";"16";"3.3.49";"JOAN LA PUCELLE";"See, see the pining malady of France;"
"4881";"Henry VI Part 1";"16";"3.3.50";"JOAN LA PUCELLE";"Behold the wounds, the most unnatural wounds,"
"4882";"Henry VI Part 1";"16";"3.3.51";"JOAN LA PUCELLE";"Which thou thyself hast given her woful breast."
"4883";"Henry VI Part 1";"16";"3.3.52";"JOAN LA PUCELLE";"O, turn thy edged sword another way;"
"4884";"Henry VI Part 1";"16";"3.3.53";"JOAN LA PUCELLE";"Strike those that hurt, and hurt not those that help."
"4885";"Henry VI Part 1";"16";"3.3.54";"JOAN LA PUCELLE";"One drop of blood drawn from thy country's bosom"
"4886";"Henry VI Part 1";"16";"3.3.55";"JOAN LA PUCELLE";"Should grieve thee more than streams of foreign gore:"
"4887";"Henry VI Part 1";"16";"3.3.56";"JOAN LA PUCELLE";"Return thee therefore with a flood of tears,"
"4888";"Henry VI Part 1";"16";"3.3.57";"JOAN LA PUCELLE";"And wash away thy country's stained spots."
"4889";"Henry VI Part 1";"17";"3.3.58";"BURGUNDY";"Either she hath bewitch'd me with her words,"
"4890";"Henry VI Part 1";"17";"3.3.59";"BURGUNDY";"Or nature makes me suddenly relent."
"4891";"Henry VI Part 1";"18";"3.3.60";"JOAN LA PUCELLE";"Besides, all French and France exclaims on thee,"
"4892";"Henry VI Part 1";"18";"3.3.61";"JOAN LA PUCELLE";"Doubting thy birth and lawful progeny."
"4893";"Henry VI Part 1";"18";"3.3.62";"JOAN LA PUCELLE";"Who joint'st thou with but with a lordly nation"
"4894";"Henry VI Part 1";"18";"3.3.63";"JOAN LA PUCELLE";"That will not trust thee but for profit's sake?"
"4895";"Henry VI Part 1";"18";"3.3.64";"JOAN LA PUCELLE";"When Talbot hath set footing once in France"
"4896";"Henry VI Part 1";"18";"3.3.65";"JOAN LA PUCELLE";"And fashion'd thee that instrument of ill,"
"4897";"Henry VI Part 1";"18";"3.3.66";"JOAN LA PUCELLE";"Who then but English Henry will be lord"
"4898";"Henry VI Part 1";"18";"3.3.67";"JOAN LA PUCELLE";"And thou be thrust out like a fugitive?"
"4899";"Henry VI Part 1";"18";"3.3.68";"JOAN LA PUCELLE";"Call we to mind, and mark but this for proof,"
"4900";"Henry VI Part 1";"18";"3.3.69";"JOAN LA PUCELLE";"Was not the Duke of Orleans thy foe?"
"4901";"Henry VI Part 1";"18";"3.3.70";"JOAN LA PUCELLE";"And was he not in England prisoner?"
"4902";"Henry VI Part 1";"18";"3.3.71";"JOAN LA PUCELLE";"But when they heard he was thine enemy,"
"4903";"Henry VI Part 1";"18";"3.3.72";"JOAN LA PUCELLE";"They set him free without his ransom paid,"
"4904";"Henry VI Part 1";"18";"3.3.73";"JOAN LA PUCELLE";"In spite of Burgundy and all his friends."
"4905";"Henry VI Part 1";"18";"3.3.74";"JOAN LA PUCELLE";"See, then, thou fight'st against thy countrymen"
"4906";"Henry VI Part 1";"18";"3.3.75";"JOAN LA PUCELLE";"And joint'st with them will be thy slaughtermen."
"4907";"Henry VI Part 1";"18";"3.3.76";"JOAN LA PUCELLE";"Come, come, return; return, thou wandering lord:"
"4908";"Henry VI Part 1";"18";"3.3.77";"JOAN LA PUCELLE";"Charles and the rest will take thee in their arms."
"4909";"Henry VI Part 1";"19";"3.3.78";"BURGUNDY";"I am vanquished; these haughty words of hers"
"4910";"Henry VI Part 1";"19";"3.3.79";"BURGUNDY";"Have batter'd me like roaring cannon-shot,"
"4911";"Henry VI Part 1";"19";"3.3.80";"BURGUNDY";"And made me almost yield upon my knees."
"4912";"Henry VI Part 1";"19";"3.3.81";"BURGUNDY";"Forgive me, country, and sweet countrymen,"
"4913";"Henry VI Part 1";"19";"3.3.82";"BURGUNDY";"And, lords, accept this hearty kind embrace:"
"4914";"Henry VI Part 1";"19";"3.3.83";"BURGUNDY";"My forces and my power of men are yours:"
"4915";"Henry VI Part 1";"19";"3.3.84";"BURGUNDY";"So farewell, Talbot; I'll no longer trust thee."
"4916";"Henry VI Part 1";"20";"3.3.85";"JOAN LA PUCELLE";"[Aside]  Done like a Frenchman: turn, and turn again!"
"4917";"Henry VI Part 1";"21";"3.3.86";"CHARLES";"Welcome, brave duke! thy friendship makes us fresh."
"4918";"Henry VI Part 1";"22";"3.3.87";"BASTARD OF ORLEANS";"And doth beget new courage in our breasts."
"4919";"Henry VI Part 1";"23";"3.3.88";"ALENCON";"Pucelle hath bravely play'd her part in this,"
"4920";"Henry VI Part 1";"23";"3.3.89";"ALENCON";"And doth deserve a coronet of gold."
"4921";"Henry VI Part 1";"24";"3.3.90";"CHARLES";"Now let us on, my lords, and join our powers,"
"4922";"Henry VI Part 1";"24";"3.3.91";"CHARLES";"And seek how we may prejudice the foe."
"4923";"Henry VI Part 1";"24";;"CHARLES";"Exeunt"
"4924";"Henry VI Part 1";"24";;"CHARLES";"SCENE IV. Paris. The palace."
"4925";"Henry VI Part 1";"24";;"CHARLES";"Enter KING HENRY VI, GLOUCESTER, BISHOP OF  WINCHESTER, YORK, SUFFOLK, SOMERSET, WARWICK,  EXETER, VERNON	BASSET, and others. To them with his Soldiers, TALBOT"
"4926";"Henry VI Part 1";"1";"3.4.1";"TALBOT";"My gracious prince, and honourable peers,"
"4927";"Henry VI Part 1";"1";"3.4.2";"TALBOT";"Hearing of your arrival in this realm,"
"4928";"Henry VI Part 1";"1";"3.4.3";"TALBOT";"I have awhile given truce unto my wars,"
"4929";"Henry VI Part 1";"1";"3.4.4";"TALBOT";"To do my duty to my sovereign:"
"4930";"Henry VI Part 1";"1";"3.4.5";"TALBOT";"In sign, whereof, this arm, that hath reclaim'd"
"4931";"Henry VI Part 1";"1";"3.4.6";"TALBOT";"To your obedience fifty fortresses,"
"4932";"Henry VI Part 1";"1";"3.4.7";"TALBOT";"Twelve cities and seven walled towns of strength,"
"4933";"Henry VI Part 1";"1";"3.4.8";"TALBOT";"Beside five hundred prisoners of esteem,"
"4934";"Henry VI Part 1";"1";"3.4.9";"TALBOT";"Lets fall his sword before your highness' feet,"
"4935";"Henry VI Part 1";"1";"3.4.10";"TALBOT";"And with submissive loyalty of heart"
"4936";"Henry VI Part 1";"1";"3.4.11";"TALBOT";"Ascribes the glory of his conquest got"
"4937";"Henry VI Part 1";"1";"3.4.12";"TALBOT";"First to my God and next unto your grace."
"4938";"Henry VI Part 1";"1";;"TALBOT";"Kneels"
"4939";"Henry VI Part 1";"2";"3.4.13";"KING HENRY VI";"Is this the Lord Talbot, uncle Gloucester,"
"4940";"Henry VI Part 1";"2";"3.4.14";"KING HENRY VI";"That hath so long been resident in France?"
"4941";"Henry VI Part 1";"3";"3.4.15";"GLOUCESTER";"Yes, if it please your majesty, my liege."
"4942";"Henry VI Part 1";"4";"3.4.16";"KING HENRY VI";"Welcome, brave captain and victorious lord!"
"4943";"Henry VI Part 1";"4";"3.4.17";"KING HENRY VI";"When I was young, as yet I am not old,"
"4944";"Henry VI Part 1";"4";"3.4.18";"KING HENRY VI";"I do remember how my father said"
"4945";"Henry VI Part 1";"4";"3.4.19";"KING HENRY VI";"A stouter champion never handled sword."
"4946";"Henry VI Part 1";"4";"3.4.20";"KING HENRY VI";"Long since we were resolved of your truth,"
"4947";"Henry VI Part 1";"4";"3.4.21";"KING HENRY VI";"Your faithful service and your toil in war;"
"4948";"Henry VI Part 1";"4";"3.4.22";"KING HENRY VI";"Yet never have you tasted our reward,"
"4949";"Henry VI Part 1";"4";"3.4.23";"KING HENRY VI";"Or been reguerdon'd with so much as thanks,"
"4950";"Henry VI Part 1";"4";"3.4.24";"KING HENRY VI";"Because till now we never saw your face:"
"4951";"Henry VI Part 1";"4";"3.4.25";"KING HENRY VI";"Therefore, stand up; and, for these good deserts,"
"4952";"Henry VI Part 1";"4";"3.4.26";"KING HENRY VI";"We here create you Earl of Shrewsbury;"
"4953";"Henry VI Part 1";"4";"3.4.27";"KING HENRY VI";"And in our coronation take your place."
"4954";"Henry VI Part 1";"4";;"KING HENRY VI";"Sennet. Flourish. Exeunt all but VERNON and BASSET"
"4955";"Henry VI Part 1";"5";"3.4.28";"VERNON";"Now, sir, to you, that were so hot at sea,"
"4956";"Henry VI Part 1";"5";"3.4.29";"VERNON";"Disgracing of these colours that I wear"
"4957";"Henry VI Part 1";"5";"3.4.30";"VERNON";"In honour of my noble Lord of York:"
"4958";"Henry VI Part 1";"5";"3.4.31";"VERNON";"Darest thou maintain the former words thou spakest?"
"4959";"Henry VI Part 1";"6";"3.4.32";"BASSET";"Yes, sir; as well as you dare patronage"
"4960";"Henry VI Part 1";"6";"3.4.33";"BASSET";"The envious barking of your saucy tongue"
"4961";"Henry VI Part 1";"6";"3.4.34";"BASSET";"Against my lord the Duke of Somerset."
"4962";"Henry VI Part 1";"7";"3.4.35";"VERNON";"Sirrah, thy lord I honour as he is."
"4963";"Henry VI Part 1";"8";"3.4.36";"BASSET";"Why, what is he? as good a man as York."
"4964";"Henry VI Part 1";"9";"3.4.37";"VERNON";"Hark ye; not so: in witness, take ye that."
"4965";"Henry VI Part 1";"9";;"VERNON";"Strikes him"
"4966";"Henry VI Part 1";"10";"3.4.38";"BASSET";"Villain, thou know'st the law of arms is such"
"4967";"Henry VI Part 1";"10";"3.4.39";"BASSET";"That whoso draws a sword, 'tis present death,"
"4968";"Henry VI Part 1";"10";"3.4.40";"BASSET";"Or else this blow should broach thy dearest blood."
"4969";"Henry VI Part 1";"10";"3.4.41";"BASSET";"But I'll unto his majesty, and crave"
"4970";"Henry VI Part 1";"10";"3.4.42";"BASSET";"I may have liberty to venge this wrong;"
"4971";"Henry VI Part 1";"10";"3.4.43";"BASSET";"When thou shalt see I'll meet thee to thy cost."
"4972";"Henry VI Part 1";"11";"3.4.44";"VERNON";"Well, miscreant, I'll be there as soon as you;"
"4973";"Henry VI Part 1";"11";"3.4.45";"VERNON";"And, after, meet you sooner than you would."
"4974";"Henry VI Part 1";"11";;"VERNON";"Exeunt"
"4975";"Henry VI Part 1";"11";;"VERNON";"ACT IV"
"4976";"Henry VI Part 1";"11";;"VERNON";"SCENE I. Paris. A hall of state."
"4977";"Henry VI Part 1";"11";;"VERNON";"Enter KING HENRY VI, GLOUCESTER, BISHOP OF  WINCHESTER, YORK, SUFFOLK, SOMERSET, WARWICK, TALBOT, EXETER, the Governor, of Paris, and others"
"4978";"Henry VI Part 1";"1";"4.1.1";"GLOUCESTER";"Lord bishop, set the crown upon his head."
"4979";"Henry VI Part 1";"1";"4.1.2";"GLOUCESTER";"BISHOP"
"4980";"Henry VI Part 1";"2";"4.1.3";"OF WINCHESTER";"God save King Henry, of that name the sixth!"
"4981";"Henry VI Part 1";"3";"4.1.4";"GLOUCESTER";"Now, governor of Paris, take your oath,"
"4982";"Henry VI Part 1";"3";"4.1.5";"GLOUCESTER";"That you elect no other king but him;"
"4983";"Henry VI Part 1";"3";"4.1.6";"GLOUCESTER";"Esteem none friends but such as are his friends,"
"4984";"Henry VI Part 1";"3";"4.1.7";"GLOUCESTER";"And none your foes but such as shall pretend"
"4985";"Henry VI Part 1";"3";"4.1.8";"GLOUCESTER";"Malicious practises against his state:"
"4986";"Henry VI Part 1";"3";"4.1.9";"GLOUCESTER";"This shall ye do, so help you righteous God!"
"4987";"Henry VI Part 1";"3";;"GLOUCESTER";"Enter FASTOLFE"
"4988";"Henry VI Part 1";"4";"4.1.10";"FASTOLFE";"My gracious sovereign, as I rode from Calais,"
"4989";"Henry VI Part 1";"4";"4.1.11";"FASTOLFE";"To haste unto your coronation,"
"4990";"Henry VI Part 1";"4";"4.1.12";"FASTOLFE";"A letter was deliver'd to my hands,"
"4991";"Henry VI Part 1";"4";"4.1.13";"FASTOLFE";"Writ to your grace from the Duke of Burgundy."
"4992";"Henry VI Part 1";"5";"4.1.14";"TALBOT";"Shame to the Duke of Burgundy and thee!"
"4993";"Henry VI Part 1";"5";"4.1.15";"TALBOT";"I vow'd, base knight, when I did meet thee next,"
"4994";"Henry VI Part 1";"5";"4.1.16";"TALBOT";"To tear the garter from thy craven's leg,"
"4995";"Henry VI Part 1";"5";;"TALBOT";"Plucking it off"
"4996";"Henry VI Part 1";"5";"4.1.17";"TALBOT";"Which I have done, because unworthily"
"4997";"Henry VI Part 1";"5";"4.1.18";"TALBOT";"Thou wast installed in that high degree."
"4998";"Henry VI Part 1";"5";"4.1.19";"TALBOT";"Pardon me, princely Henry, and the rest"
"4999";"Henry VI Part 1";"5";"4.1.20";"TALBOT";"This dastard, at the battle of Patay,"
"5000";"Henry VI Part 1";"5";"4.1.21";"TALBOT";"When but in all I was six thousand strong"
"5001";"Henry VI Part 1";"5";"4.1.22";"TALBOT";"And that the French were almost ten to one,"
"5002";"Henry VI Part 1";"5";"4.1.23";"TALBOT";"Before we met or that a stroke was given,"
"5003";"Henry VI Part 1";"5";"4.1.24";"TALBOT";"Like to a trusty squire did run away:"
"5004";"Henry VI Part 1";"5";"4.1.25";"TALBOT";"In which assault we lost twelve hundred men;"
"5005";"Henry VI Part 1";"5";"4.1.26";"TALBOT";"Myself and divers gentlemen beside"
"5006";"Henry VI Part 1";"5";"4.1.27";"TALBOT";"Were there surprised and taken prisoners."
"5007";"Henry VI Part 1";"5";"4.1.28";"TALBOT";"Then judge, great lords, if I have done amiss;"
"5008";"Henry VI Part 1";"5";"4.1.29";"TALBOT";"Or whether that such cowards ought to wear"
"5009";"Henry VI Part 1";"5";"4.1.30";"TALBOT";"This ornament of knighthood, yea or no."
"5010";"Henry VI Part 1";"6";"4.1.31";"GLOUCESTER";"To say the truth, this fact was infamous"
"5011";"Henry VI Part 1";"6";"4.1.32";"GLOUCESTER";"And ill beseeming any common man,"
"5012";"Henry VI Part 1";"6";"4.1.33";"GLOUCESTER";"Much more a knight, a captain and a leader."
"5013";"Henry VI Part 1";"7";"4.1.34";"TALBOT";"When first this order was ordain'd, my lords,"
"5014";"Henry VI Part 1";"7";"4.1.35";"TALBOT";"Knights of the garter were of noble birth,"
"5015";"Henry VI Part 1";"7";"4.1.36";"TALBOT";"Valiant and virtuous, full of haughty courage,"
"5016";"Henry VI Part 1";"7";"4.1.37";"TALBOT";"Such as were grown to credit by the wars;"
"5017";"Henry VI Part 1";"7";"4.1.38";"TALBOT";"Not fearing death, nor shrinking for distress,"
"5018";"Henry VI Part 1";"7";"4.1.39";"TALBOT";"But always resolute in most extremes."
"5019";"Henry VI Part 1";"7";"4.1.40";"TALBOT";"He then that is not furnish'd in this sort"
"5020";"Henry VI Part 1";"7";"4.1.41";"TALBOT";"Doth but usurp the sacred name of knight,"
"5021";"Henry VI Part 1";"7";"4.1.42";"TALBOT";"Profaning this most honourable order,"
"5022";"Henry VI Part 1";"7";"4.1.43";"TALBOT";"And should, if I were worthy to be judge,"
"5023";"Henry VI Part 1";"7";"4.1.44";"TALBOT";"Be quite degraded, like a hedge-born swain"
"5024";"Henry VI Part 1";"7";"4.1.45";"TALBOT";"That doth presume to boast of gentle blood."
"5025";"Henry VI Part 1";"8";"4.1.46";"KING HENRY VI";"Stain to thy countrymen, thou hear'st thy doom!"
"5026";"Henry VI Part 1";"8";"4.1.47";"KING HENRY VI";"Be packing, therefore, thou that wast a knight:"
"5027";"Henry VI Part 1";"8";"4.1.48";"KING HENRY VI";"Henceforth we banish thee, on pain of death."
"5028";"Henry VI Part 1";"8";;"KING HENRY VI";"Exit FASTOLFE"
"5029";"Henry VI Part 1";"8";"4.1.49";"KING HENRY VI";"And now, my lord protector, view the letter"
"5030";"Henry VI Part 1";"8";"4.1.50";"KING HENRY VI";"Sent from our uncle Duke of Burgundy."
"5031";"Henry VI Part 1";"9";"4.1.51";"GLOUCESTER";"What means his grace, that he hath changed his style?"
"5032";"Henry VI Part 1";"9";"4.1.52";"GLOUCESTER";"No more but, plain and bluntly, 'To the king!'"
"5033";"Henry VI Part 1";"9";"4.1.53";"GLOUCESTER";"Hath he forgot he is his sovereign?"
"5034";"Henry VI Part 1";"9";"4.1.54";"GLOUCESTER";"Or doth this churlish superscription"
"5035";"Henry VI Part 1";"9";"4.1.55";"GLOUCESTER";"Pretend some alteration in good will?"
"5036";"Henry VI Part 1";"9";"4.1.56";"GLOUCESTER";"What's here?"
"5037";"Henry VI Part 1";"9";;"GLOUCESTER";"Reads"
"5038";"Henry VI Part 1";"9";"4.1.57";"GLOUCESTER";"'I have, upon especial cause,"
"5039";"Henry VI Part 1";"9";"4.1.58";"GLOUCESTER";"Moved with compassion of my country's wreck,"
"5040";"Henry VI Part 1";"9";"4.1.59";"GLOUCESTER";"Together with the pitiful complaints"
"5041";"Henry VI Part 1";"9";"4.1.60";"GLOUCESTER";"Of such as your oppression feeds upon,"
"5042";"Henry VI Part 1";"9";"4.1.61";"GLOUCESTER";"Forsaken your pernicious faction"
"5043";"Henry VI Part 1";"9";"4.1.62";"GLOUCESTER";"And join'd with Charles, the rightful King of France.'"
"5044";"Henry VI Part 1";"9";"4.1.63";"GLOUCESTER";"O monstrous treachery! can this be so,"
"5045";"Henry VI Part 1";"9";"4.1.64";"GLOUCESTER";"That in alliance, amity and oaths,"
"5046";"Henry VI Part 1";"9";"4.1.65";"GLOUCESTER";"There should be found such false dissembling guile?"
"5047";"Henry VI Part 1";"10";"4.1.66";"KING HENRY VI";"What! doth my uncle Burgundy revolt?"
"5048";"Henry VI Part 1";"11";"4.1.67";"GLOUCESTER";"He doth, my lord, and is become your foe."
"5049";"Henry VI Part 1";"12";"4.1.68";"KING HENRY VI";"Is that the worst this letter doth contain?"
"5050";"Henry VI Part 1";"13";"4.1.69";"GLOUCESTER";"It is the worst, and all, my lord, he writes."
"5051";"Henry VI Part 1";"14";"4.1.70";"KING HENRY VI";"Why, then, Lord Talbot there shall talk with him"
"5052";"Henry VI Part 1";"14";"4.1.71";"KING HENRY VI";"And give him chastisement for this abuse."
"5053";"Henry VI Part 1";"14";"4.1.72";"KING HENRY VI";"How say you, my lord? are you not content?"
"5054";"Henry VI Part 1";"15";"4.1.73";"TALBOT";"Content, my liege! yes, but that I am prevented,"
"5055";"Henry VI Part 1";"15";"4.1.74";"TALBOT";"I should have begg'd I might have been employ'd."
"5056";"Henry VI Part 1";"16";"4.1.75";"KING HENRY VI";"Then gather strength and march unto him straight:"
"5057";"Henry VI Part 1";"16";"4.1.76";"KING HENRY VI";"Let him perceive how ill we brook his treason"
"5058";"Henry VI Part 1";"16";"4.1.77";"KING HENRY VI";"And what offence it is to flout his friends."
"5059";"Henry VI Part 1";"17";"4.1.78";"TALBOT";"I go, my lord, in heart desiring still"
"5060";"Henry VI Part 1";"17";"4.1.79";"TALBOT";"You may behold confusion of your foes."
"5061";"Henry VI Part 1";"17";;"TALBOT";"Exit"
"5062";"Henry VI Part 1";"17";;"TALBOT";"Enter VERNON and BASSET"
"5063";"Henry VI Part 1";"18";"4.1.80";"VERNON";"Grant me the combat, gracious sovereign."
"5064";"Henry VI Part 1";"19";"4.1.81";"BASSET";"And me, my lord, grant me the combat too."
"5065";"Henry VI Part 1";"20";"4.1.82";"YORK";"This is my servant: hear him, noble prince."
"5066";"Henry VI Part 1";"21";"4.1.83";"SOMERSET";"And this is mine: sweet Henry, favour him."
"5067";"Henry VI Part 1";"22";"4.1.84";"KING HENRY VI";"Be patient, lords; and give them leave to speak."
"5068";"Henry VI Part 1";"22";"4.1.85";"KING HENRY VI";"Say, gentlemen, what makes you thus exclaim?"
"5069";"Henry VI Part 1";"22";"4.1.86";"KING HENRY VI";"And wherefore crave you combat? or with whom?"
"5070";"Henry VI Part 1";"23";"4.1.87";"VERNON";"With him, my lord; for he hath done me wrong."
"5071";"Henry VI Part 1";"24";"4.1.88";"BASSET";"And I with him; for he hath done me wrong."
"5072";"Henry VI Part 1";"25";"4.1.89";"KING HENRY VI";"What is that wrong whereof you both complain?"
"5073";"Henry VI Part 1";"25";"4.1.90";"KING HENRY VI";"First let me know, and then I'll answer you."
"5074";"Henry VI Part 1";"26";"4.1.91";"BASSET";"Crossing the sea from England into France,"
"5075";"Henry VI Part 1";"26";"4.1.92";"BASSET";"This fellow here, with envious carping tongue,"
"5076";"Henry VI Part 1";"26";"4.1.93";"BASSET";"Upbraided me about the rose I wear;"
"5077";"Henry VI Part 1";"26";"4.1.94";"BASSET";"Saying, the sanguine colour of the leaves"
"5078";"Henry VI Part 1";"26";"4.1.95";"BASSET";"Did represent my master's blushing cheeks,"
"5079";"Henry VI Part 1";"26";"4.1.96";"BASSET";"When stubbornly he did repugn the truth"
"5080";"Henry VI Part 1";"26";"4.1.97";"BASSET";"About a certain question in the law"
"5081";"Henry VI Part 1";"26";"4.1.98";"BASSET";"Argued betwixt the Duke of York and him;"
"5082";"Henry VI Part 1";"26";"4.1.99";"BASSET";"With other vile and ignominious terms:"
"5083";"Henry VI Part 1";"26";"4.1.100";"BASSET";"In confutation of which rude reproach"
"5084";"Henry VI Part 1";"26";"4.1.101";"BASSET";"And in defence of my lord's worthiness,"
"5085";"Henry VI Part 1";"26";"4.1.102";"BASSET";"I crave the benefit of law of arms."
"5086";"Henry VI Part 1";"27";"4.1.103";"VERNON";"And that is my petition, noble lord:"
"5087";"Henry VI Part 1";"27";"4.1.104";"VERNON";"For though he seem with forged quaint conceit"
"5088";"Henry VI Part 1";"27";"4.1.105";"VERNON";"To set a gloss upon his bold intent,"
"5089";"Henry VI Part 1";"27";"4.1.106";"VERNON";"Yet know, my lord, I was provoked by him;"
"5090";"Henry VI Part 1";"27";"4.1.107";"VERNON";"And he first took exceptions at this badge,"
"5091";"Henry VI Part 1";"27";"4.1.108";"VERNON";"Pronouncing that the paleness of this flower"
"5092";"Henry VI Part 1";"27";"4.1.109";"VERNON";"Bewray'd the faintness of my master's heart."
"5093";"Henry VI Part 1";"28";"4.1.110";"YORK";"Will not this malice, Somerset, be left?"
"5094";"Henry VI Part 1";"29";"4.1.111";"SOMERSET";"Your private grudge, my Lord of York, will out,"
"5095";"Henry VI Part 1";"29";"4.1.112";"SOMERSET";"Though ne'er so cunningly you smother it."
"5096";"Henry VI Part 1";"30";"4.1.113";"KING HENRY VI";"Good Lord, what madness rules in brainsick men,"
"5097";"Henry VI Part 1";"30";"4.1.114";"KING HENRY VI";"When for so slight and frivolous a cause"
"5098";"Henry VI Part 1";"30";"4.1.115";"KING HENRY VI";"Such factious emulations shall arise!"
"5099";"Henry VI Part 1";"30";"4.1.116";"KING HENRY VI";"Good cousins both, of York and Somerset,"
"5100";"Henry VI Part 1";"30";"4.1.117";"KING HENRY VI";"Quiet yourselves, I pray, and be at peace."
"5101";"Henry VI Part 1";"31";"4.1.118";"YORK";"Let this dissension first be tried by fight,"
"5102";"Henry VI Part 1";"31";"4.1.119";"YORK";"And then your highness shall command a peace."
"5103";"Henry VI Part 1";"32";"4.1.120";"SOMERSET";"The quarrel toucheth none but us alone;"
"5104";"Henry VI Part 1";"32";"4.1.121";"SOMERSET";"Betwixt ourselves let us decide it then."
"5105";"Henry VI Part 1";"33";"4.1.122";"YORK";"There is my pledge; accept it, Somerset."
"5106";"Henry VI Part 1";"34";"4.1.123";"VERNON";"Nay, let it rest where it began at first."
"5107";"Henry VI Part 1";"35";"4.1.124";"BASSET";"Confirm it so, mine honourable lord."
"5108";"Henry VI Part 1";"36";"4.1.125";"GLOUCESTER";"Confirm it so! Confounded be your strife!"
"5109";"Henry VI Part 1";"36";"4.1.126";"GLOUCESTER";"And perish ye, with your audacious prate!"
"5110";"Henry VI Part 1";"36";"4.1.127";"GLOUCESTER";"Presumptuous vassals, are you not ashamed"
"5111";"Henry VI Part 1";"36";"4.1.128";"GLOUCESTER";"With this immodest clamorous outrage"
"5112";"Henry VI Part 1";"36";"4.1.129";"GLOUCESTER";"To trouble and disturb the king and us?"
"5113";"Henry VI Part 1";"36";"4.1.130";"GLOUCESTER";"And you, my lords, methinks you do not well"
"5114";"Henry VI Part 1";"36";"4.1.131";"GLOUCESTER";"To bear with their perverse objections;"
"5115";"Henry VI Part 1";"36";"4.1.132";"GLOUCESTER";"Much less to take occasion from their mouths"
"5116";"Henry VI Part 1";"36";"4.1.133";"GLOUCESTER";"To raise a mutiny betwixt yourselves:"
"5117";"Henry VI Part 1";"36";"4.1.134";"GLOUCESTER";"Let me persuade you take a better course."
"5118";"Henry VI Part 1";"37";"4.1.135";"EXETER";"It grieves his highness: good my lords, be friends."
"5119";"Henry VI Part 1";"38";"4.1.136";"KING HENRY VI";"Come hither, you that would be combatants:"
"5120";"Henry VI Part 1";"38";"4.1.137";"KING HENRY VI";"Henceforth I charge you, as you love our favour,"
"5121";"Henry VI Part 1";"38";"4.1.138";"KING HENRY VI";"Quite to forget this quarrel and the cause."
"5122";"Henry VI Part 1";"38";"4.1.139";"KING HENRY VI";"And you, my lords, remember where we are,"
